brand,name,cpu_brand,cpu,cpu_cores,cpu_threads,memory,storage,gpu_brand,gpu,price,rating,review_count,source,crawl_date
hp,HP 250 G9 7M657PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,6,8,8,512,intel,integrated,432.5301204819277,60,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 7,8,16,8,512,nvidia,dedicated,845.6626506024096,67,0,sohaibdevv,2026-09-05
lenovo,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),intel,core i5,12,16,16,1024,intel,integrated,1110.7228915662652,75,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),intel,celeron,2,2,8,256,intel,integrated,337.2289156626506,45,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,963.4939759036145,63,0,sohaibdevv,2026-09-05
acer,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),intel,celeron,2,2,8,64,intel,integrated,289.03614457831327,38,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3520 IN3520KTMFJS01ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,620.3253012048193,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 5,4,8,8,512,nvidia,dedicated,626.3855421686746,63,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),intel,core i3,6,8,8,256,intel,integrated,686.6265060240963,57,0,sohaibdevv,2026-09-05
hp,HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),intel,core i9,24,32,32,1024,nvidia,dedicated,4126.506024096386,88,0,sohaibdevv,2026-09-05
zebronics,Zebronics Pro Series Z ZEB-NBC 4S 2023 Laptop (12th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,481.8072289156627,66,0,sohaibdevv,2026-09-05
zebronics,Zebronics ZEB-NBC 2S 2023 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),intel,core i5,4,8,8,512,intel,integrated,397.4698795180723,60,0,sohaibdevv,2026-09-05
primebook,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),other,other,8,0,4,64,arm,integrated,156.50602409638554,31,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 A515-58GM 15 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),intel,core i5,8,12,16,512,nvidia,dedicated,771.0722891566265,65,0,sohaibdevv,2026-09-05
acer,Acer Nitro V ANV15-51 NH.QNASI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,8,12,8,512,nvidia,dedicated,795.0602409638554,62,0,sohaibdevv,2026-09-05
ultimus,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),intel,celeron,2,2,8,256,intel,integrated,198.67469879518072,47,0,sohaibdevv,2026-09-05
hp,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,8,512,intel,integrated,640.843373493976,62,0,sohaibdevv,2026-09-05
zebronics,Zebronics ZEB-NBC 5S Laptop (12th Gen Core i7 / 16GB/ 512GB SSD/ Win11 Home),intel,core i7,10,12,16,512,intel,integrated,614.3373493975904,72,0,sohaibdevv,2026-09-05
hp,HP Pavilion Plus 14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),amd,ryzen 7,8,16,16,1024,amd,integrated,1115.5421686746988,70,0,sohaibdevv,2026-09-05
hp,HP Omen 17-ck2008AX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 1TB SSD/ Win 11/ 12GB Graphics),intel,core i7,16,24,16,1024,nvidia,dedicated,3126.4939759036147,85,0,sohaibdevv,2026-09-05
hp,HP Omen 16-u0024TX Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),intel,core i9,24,32,32,2048,nvidia,dedicated,3530.10843373494,88,0,sohaibdevv,2026-09-05
hp,HP Omen 17-cm2002TX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),intel,core i7,16,24,16,512,nvidia,dedicated,1999.987951807229,79,0,sohaibdevv,2026-09-05
hp,HP Omen 16-u0022TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),intel,core i7,16,24,16,512,nvidia,dedicated,2030.120481927711,78,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F17 FX707ZC4-HX048WS Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,12,16,8,512,nvidia,dedicated,1036.0240963855422,70,0,sohaibdevv,2026-09-05
lenovo,Lenovo Yoga Slim 6 14IRH8 83E00015IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),intel,core i5,12,16,16,1024,intel,integrated,1023.9759036144578,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo Yoga Slim 6 83E00006IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,12,16,16,512,intel,integrated,966.144578313253,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Pro 5 83AQ005SIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),intel,core i7,14,20,16,1024,nvidia,dedicated,1315.5421686746988,63,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 82K2027CIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 5,6,12,8,512,nvidia,dedicated,652.8915662650602,65,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101R3IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,4,8,8,512,nvidia,dedicated,652.8915662650602,69,0,sohaibdevv,2026-09-05
asus,Asus CX1101CMA-GJ0004 Chromebook (Celeron N4020/ 4GB/ 32GB eMMC/ Chrome OS),intel,celeron,2,2,4,32,intel,integrated,180.6024096385542,38,0,sohaibdevv,2026-09-05
asus,Asus TUF Gaming F17 FX706HF-HX019W Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,6,12,16,512,nvidia,dedicated,803.8313253012049,66,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X1502ZA-EJ531WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,650.4819277108434,51,0,sohaibdevv,2026-09-05
asus,Asus Chromebook 14 CX1400CKA-EK0266 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),intel,celeron,2,2,8,128,intel,integrated,252.89156626506025,38,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Flex 5 14IRU8 82Y00051IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,10,12,16,512,intel,integrated,942.0481927710844,64,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 1 15ALC7 82R400BSIN Laptop (AMD Ryzen 5 5500U / 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,8,512,amd,integrated,481.8072289156627,56,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 5430 IN5430FR0KC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,746.8674698795181,53,0,sohaibdevv,2026-09-05
hp,HP 15s-fy5006TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,8,512,intel,integrated,469.7590361445783,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo Yoga Slim 6 14IRH8 83E00007IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),intel,core i7,14,20,16,512,intel,integrated,1122.7710843373493,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo Legion Pro 5 82WM00B7IN Gaming Laptop ( AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,1978.1927710843374,84,0,sohaibdevv,2026-09-05
lenovo,Lenovo Legion Pro 7 2023 82WQ007TIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),intel,core i9,24,32,32,1024,nvidia,dedicated,3602.289156626506,85,0,sohaibdevv,2026-09-05
lenovo,Lenovo Legion Slim 5 82YA00DXIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),intel,core i7,10,16,16,1024,nvidia,dedicated,1676.987951807229,78,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 5 82XD005RIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,8,12,16,512,intel,integrated,845.6626506024096,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo Legion 5 Pro 82JQ010EIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1245.7228915662652,77,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 1 82VG00ESIN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,4,8,8,512,amd,integrated,481.8072289156627,57,0,sohaibdevv,2026-09-05
msi,MSI CreatorPro Z16 HX B13VKTO-214IN Laptop (13th Gen Core i9/ 64GB/ 2TB SSD/ Win11/ RTX 3000 Ada),intel,core i9,24,32,4,2048,nvidia,dedicated,5421.566265060241,89,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Flex 5 14IRU8 82Y0004TIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),intel,core i7,10,12,16,512,intel,integrated,1084.3373493975903,65,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 3 15IAU7 82RK00XDIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),intel,core i3,6,8,8,256,intel,integrated,421.56626506024094,57,0,sohaibdevv,2026-09-05
msi,MSI Bravo 15 B7ED-011IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 7,8,16,16,512,amd,dedicated,963.7349397590361,70,0,sohaibdevv,2026-09-05
hp,HP 14s-dr3002TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),intel,celeron,2,2,8,512,intel,integrated,349.27710843373495,47,0,sohaibdevv,2026-09-05
acer,Acer TravelMate P2 TMP214-53 Business Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),intel,core i7,4,8,16,1024,intel,integrated,602.289156626506,67,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 2023 A515-58GM Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),intel,core i5,10,12,16,512,nvidia,dedicated,743.3734939759037,65,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 1 82VG00EVIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,4,8,8,512,amd,integrated,397.4698795180723,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 82K101PCIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,4,8,8,512,nvidia,dedicated,602.289156626506,67,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 16 2023 X1605VA-MB957WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home),intel,core i9,14,20,16,1024,intel,integrated,1044.44578313253,73,0,sohaibdevv,2026-09-05
acer,Acer Chromebook CB314-3H NX.K04SI.007 Laptop (Intel Celeron N4500/ 8GB/ 128GB SSD/ Chrome OS),intel,celeron,2,2,8,128,intel,integrated,307.10843373493975,38,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 15 3511 IN35117W5CCS01ORB1 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,4,8,8,512,intel,integrated,819.6144578313254,53,0,sohaibdevv,2026-09-05
hp,HP Zbook FireFly 14 G8 4F0W6PA Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 ),intel,core i5,4,8,16,512,intel,integrated,1084.3253012048192,70,0,sohaibdevv,2026-09-05
asus,Asus Vivobook S14 Flip TN3402QA-LZ551WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 1TB SSD/Win11),amd,ryzen 5,6,12,16,1024,amd,integrated,836.5903614457832,58,0,sohaibdevv,2026-09-05
asus,Asus Vivobook S14 Flip TN3402QA-LZ751WS Laptop (AMD Ryzen 7/ 16GB/ 1TB SSD/Win11),amd,ryzen 7,8,16,16,1024,amd,integrated,891.4457831325301,62,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 1 15AMN7 82VG00J5IN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,4,8,8,512,amd,integrated,481.8072289156627,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 82SB00V4IN Laptop (AMD Ryzen 5 6600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 5,6,12,8,512,nvidia,dedicated,767.6144578313254,60,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 82K2028AIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),amd,ryzen 5,4,8,8,512,nvidia,dedicated,602.289156626506,62,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82RK011DIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11),intel,core i3,6,8,8,256,intel,integrated,397.4698795180723,51,0,sohaibdevv,2026-09-05
dell,Dell Vostro 3520 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,4,8,8,512,intel,integrated,678.7951807228916,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 1 15AMN7 82VG00EQIN Laptop (AMD Athlon 7120U / 8GB/ 512GB SSD/ Win11 Home),amd,other,2,2,8,512,amd,integrated,363.73493975903614,46,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 15 3520 IN352092K4N001ORS1 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,685.3012048192771,57,0,sohaibdevv,2026-09-05
dell,Dell Vostro 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,686.6265060240963,56,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 A515-57 UN.K3JSI.013 Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),intel,core i3,6,8,16,512,intel,integrated,481.8072289156627,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo V14 G4 Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,4,8,8,512,amd,integrated,361.32530120481925,51,0,sohaibdevv,2026-09-05
lenovo,Lenovo V15 G3 82TTA02UIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,566.144578313253,63,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3520 15 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,614.3373493975904,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo Thinkpad E15 G4 21DJA0Y0IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),intel,core i7,10,12,16,512,intel,integrated,662.5301204819277,64,0,sohaibdevv,2026-09-05
dell,Dell Vostro 3525 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),amd,ryzen 5,6,12,8,512,amd,integrated,469.7590361445783,56,0,sohaibdevv,2026-09-05
msi,MSI Creator Pro M16 B13VJ-1272IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11/ 8GB Graph),intel,core i7,14,20,32,1024,nvidia,dedicated,2368.4337349397592,83,0,sohaibdevv,2026-09-05
asus,Asus ROG Strix G16 2023 G614JJ-N3088WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),intel,core i5,10,16,16,1024,nvidia,dedicated,1204.698795180723,70,0,sohaibdevv,2026-09-05
hp,HP 240 G9 821J4PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,903.6024096385543,64,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3i 82X70032IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,5,6,8,512,intel,integrated,512.0361445783133,43,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Flex 5 Gen 8 82XX0070IN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 5,6,12,16,512,amd,integrated,819.156626506024,69,0,sohaibdevv,2026-09-05
asus,Asus ROG Strix G17 G713RC-HX109WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1038.421686746988,71,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 3 82H802L3IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,2,4,8,512,intel,integrated,441.56626506024094,58,0,sohaibdevv,2026-09-05
hp,HP ZBook Firefly 16 G9 6V2X7PA Workstation PC Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11),intel,core i7,10,12,16,1024,intel,integrated,1373.4819277108434,75,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 3530 15 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),intel,core i5,10,12,16,1024,intel,integrated,795.0602409638554,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Slim 3 82H803HPIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),intel,core i5,4,8,16,512,intel,integrated,590.2409638554217,59,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101PCIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),intel,core i5,4,8,8,512,nvidia,dedicated,602.289156626506,65,0,sohaibdevv,2026-09-05
acer,Acer Aspire Lite 15 AL15-51 Laptop (11th Gen Core i3/16GB/ 512GB SSD/ Win11),intel,core i3,2,4,16,512,intel,integrated,421.56626506024094,62,0,sohaibdevv,2026-09-05
lenovo,Lenovo Yoga 6 13ABR8 83B2007UIN Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11 Home),amd,ryzen 7,8,16,16,1024,amd,integrated,1048.0722891566265,71,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Flex 5 82R900D4IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),amd,ryzen 7,8,16,16,512,amd,integrated,795.0602409638554,63,0,sohaibdevv,2026-09-05
microsoft,Microsoft Surface Laptop Go 3 (12th Gen Core i5/ 16 GB RAM/ 256 GB SSD/ Win 11),intel,core i5,10,12,16,256,intel,integrated,1174.578313253012,60,0,sohaibdevv,2026-09-05
ultimus,Ultimus Neo NU14U3INT54BN Laptop (10th Gen Core i3/ 8GB/ 256GB SSD/Win11 Home),intel,core i3,2,4,8,256,intel,integrated,276.06024096385545,52,0,sohaibdevv,2026-09-05
lenovo,Lenovo Legion Slim 7 16IRH8 82Y3007QIN Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),intel,core i9,14,20,16,1024,nvidia,dedicated,2240.843373493976,89,0,sohaibdevv,2026-09-05
dell,Dell Inspiron 7430 2023 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),intel,core i7,10,12,16,1024,intel,integrated,1198.55421686747,62,0,sohaibdevv,2026-09-05
lenovo,Lenovo Legion Slim 5 16APH8 82Y90042IN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1554.0963855421687,83,0,sohaibdevv,2026-09-05
lenovo,Lenovo Legion Slim 5 82Y9009KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1373.3734939759036,79,0,sohaibdevv,2026-09-05
hp,HP Victus 15-fb0158AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),amd,ryzen 5,6,12,8,512,amd,dedicated,626.3855421686746,67,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101PBIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,4,8,8,512,nvidia,dedicated,626.3855421686746,67,0,sohaibdevv,2026-09-05
hp,HP Pavilion x360 14-ek1021TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,1092.6385542168675,70,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Gaming 3 15IAH7 82S9014LIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),intel,core i5,8,12,16,512,nvidia,dedicated,843.2530120481928,66,0,sohaibdevv,2026-09-05
lenovo,Lenovo S14 Gen 3 82TW001DIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),intel,core i5,10,12,8,512,intel,integrated,578.1927710843373,56,0,sohaibdevv,2026-09-05
lenovo,Lenovo Yoga Pro 7 82Y700A2IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),intel,core i7,14,20,16,1024,intel,integrated,1207.1084337349398,65,0,sohaibdevv,2026-09-05
hp,HP 15-fc0027AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),amd,ryzen 3,4,8,8,512,amd,integrated,483.13253012048193,57,0,sohaibdevv,2026-09-05
lenovo,Lenovo Legion Slim 5 16APH8 82Y9008MIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),amd,ryzen 7,8,16,16,512,nvidia,dedicated,1656.5060240963855,83,0,sohaibdevv,2026-09-05
lenovo,Lenovo ThinkBook 15 Gen 5 21JF0026MJ Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),amd,ryzen 7,8,16,16,512,amd,integrated,650.4819277108434,69,0,sohaibdevv,2026-09-05
acer,Acer Aspire 5 A515-58M NX.KHFSI.003 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),intel,core i3,5,6,8,512,intel,integrated,517.9518072289156,50,0,sohaibdevv,2026-09-05
asus,Asus VivoBook 15 X515MA-BR022WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),intel,celeron,2,2,8,512,intel,integrated,339.6385542168675,43,0,sohaibdevv,2026-09-05
fujitsu,Fujitsu CH 4ZR1L82434 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),intel,core i7,10,12,16,512,intel,integrated,891.4457831325301,67,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15X OLED M3504YA-LK752WS Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11 Home),amd,ryzen 7,8,16,16,1024,amd,integrated,885.0963855421687,67,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X1502ZA-EJ993WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),intel,core i3,6,8,16,512,intel,integrated,542.0481927710844,59,0,sohaibdevv,2026-09-05
asus,Asus Vivobook 15 X1504ZA-NJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),intel,core i5,10,12,16,512,intel,integrated,727.4578313253012,60,0,sohaibdevv,2026-09-05
hp,HP Pavilion 15-eg3018TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),intel,core i5,10,12,16,1024,intel,integrated,914.3373493975904,59,0,sohaibdevv,2026-09-05
hp,HP 15s-fq3066TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),intel,celeron,2,2,8,512,intel,integrated,337.2289156626506,51,0,sohaibdevv,2026-09-05
lenovo,Lenovo Ideapad 3 15ITL06 82H803GUIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),intel,core i3,2,4,8,512,intel,integrated,445.7831325301205,52,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad Flex 5 82Y00053IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),intel,core i7,10,12,16,512,intel,integrated,1062.5301204819277,58,0,sohaibdevv,2026-09-05
lenovo,Lenovo IdeaPad 3 82H803HRIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),intel,core i7,4,8,16,512,intel,integrated,758.9156626506024,60,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 M6500QC-HN751WS Laptop (AMD Ryzen 7 5800HS/ 16 GB RAM/ 1 TB SSD/ Win 11/ 4 GB Graphics),amd,ryzen 7,8,16,16,1024,nvidia,dedicated,891.4457831325301,64,0,sohaibdevv,2026-09-05
asus,Asus Vivobook Pro 15 M6500QC-HN551WS Laptop (AMD Ryzen 5 5600HS/ 16 GB RAM/ 1 TB SSD/ Win 11/ 4 GB Graphics),amd,ryzen 5,6,12,16,1024,nvidia,dedicated,843.2530120481928,63,0,sohaibdevv,2026-09-05
lenovo,Lenovo Ideapad Slim 5 82XE004QIN Laptop (AMD Ryzen 5 7530U/ 16 GB RAM/ 512 GB SSD/ Win 11),amd,ryzen 5,6,12,16,512,amd,integrated,799.8674698795181,62,0,sohaibdevv,2026-09-05
